tau,s_tmp,cash,delta,pv,r_for,q,PL
0_1-th Autocalled,330.459,1.02153,0,1.023,,,-0.00146721
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,305.204,1.02258,0,1.023,,,-0.000423405
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,298.041,1.06873,0,1.069,,,-0.000266218
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,313.925,1.02392,0,1.023,,,0.000919933
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,177.989,-0.0293032,0.00336451,0.598848,,,-0.0293032
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,316.85,1.04787,0,1.046,,,0.00186536
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,139.121,2.87158e-05,0.00336451,0.468074,,,2.87158e-05
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,165.159,-0.050723,0.00336451,0.555681,,,-0.050723
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,301.466,1.02064,0,1.023,,,-0.00235704
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,300.775,1.02262,0,1.023,,,-0.000379587
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,302.009,1.04293,0,1.046,,,-0.00307303
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,311.903,1.02501,0,1.023,,,0.00201041
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,312.214,1.02387,0,1.023,,,0.00086844
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,299.289,1.76023,-0.00237941,1.046,,,0.00209402
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,236.286,1.131,0,1.138,,,-0.0069954
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,301.54,1.05267,0,1.046,,,0.00667139
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,287.962,1.09098,0,1.092,,,-0.00102272
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,319.592,1.0665,0,1.069,,,-0.00249913
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,339.815,1.02447,0,1.023,,,0.00147134
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,302.907,1.02389,0,1.023,,,0.000894578
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,329.6,1.02444,0,1.023,,,0.00143917
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,315.64,1.02583,0,1.023,,,0.00282889
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,329.276,1.024,0,1.023,,,0.00100009
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,343.133,1.02318,0,1.023,,,0.000178755
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,289.904,1.09151,0,1.092,,,-0.000490978
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,164.937,-0.0616296,0.00336451,0.554931,,,-0.0616296
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,344.416,1.02347,0,1.023,,,0.000466623
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,332.679,1.01862,0,1.023,,,-0.0043769
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_5-th Autocalled,293.436,1.10116,0,1.115,,,-0.0138397
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,327.955,1.02527,0,1.023,,,0.00227484
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,308.898,1.0486,0,1.046,,,0.00259704
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,202.288,-0.0425925,0.00336451,0.680599,,,-0.0425925
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,307.606,1.0209,0,1.023,,,-0.00209585
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,300.479,1.04425,0,1.046,,,-0.0017542
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,307.127,1.02368,0,1.023,,,0.000675591
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,299.138,1.18728,-0.000548273,1.023,,,0.000269567
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,318.368,1.02195,0,1.023,,,-0.001051
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,314.144,1.02043,0,1.023,,,-0.00256555
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,319.34,1.02146,0,1.023,,,-0.00154068
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,156.787,-0.0269131,0.00336451,0.527512,,,-0.0269131
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,310.781,1.02251,0,1.023,,,-0.000493277
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,315.094,1.02375,0,1.023,,,0.000745594
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,183.226,-0.00274926,0.00336451,0.616467,,,-0.00274926
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,406.135,1.02328,0,1.023,,,0.000280001
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,251.813,1.14316,0,1.138,,,0.00516006
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,304.916,1.04698,0,1.046,,,0.000975555
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,338.289,1.01764,0,1.023,,,-0.00535597
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,321.36,1.09975,0,1.092,,,0.00774843
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,303.874,1.02299,0,1.023,,,-1.38076e-05
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,328.701,1.02478,0,1.023,,,0.00177919
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,315.528,1.05127,0,1.046,,,0.00526949
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,326.638,1.02257,0,1.023,,,-0.000429938
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,313.414,1.04424,0,1.046,,,-0.00175816
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,320.15,1.0197,0,1.023,,,-0.00330366
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,254.07,1.12465,0,1.138,,,-0.0133461
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,326.142,1.02291,0,1.023,,,-9.14727e-05
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,311.539,1.0902,0,1.092,,,-0.00180128
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,310.48,1.0243,0,1.023,,,0.001302
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,312.092,1.02123,0,1.023,,,-0.0017725
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,320.163,1.02219,0,1.023,,,-0.000809846
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,318.79,1.06907,0,1.069,,,7.42821e-05
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,308.581,1.02133,0,1.023,,,-0.00167081
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,337.613,1.02621,0,1.023,,,0.00321173
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,118.162,-0.00399624,0.00336451,0.397557,,,-0.00399624
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,309.933,1.02543,0,1.023,,,0.00243064
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,316.911,1.0734,0,1.069,,,0.00440342
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,325.437,1.05914,0,1.069,,,-0.00986123
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,325.147,1.0225,0,1.023,,,-0.000496587
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,300.621,1.04517,0,1.046,,,-0.000833938
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,360.715,1.02088,0,1.023,,,-0.00212474
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,306.599,1.02298,0,1.023,,,-1.58608e-05
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,309.39,1.02083,0,1.023,,,-0.00216609
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,302.507,1.02006,0,1.023,,,-0.00293686
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,306.488,1.02368,0,1.023,,,0.000677426
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,248.601,1.13959,0,1.138,,,0.00159016
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,311.57,1.06916,0,1.069,,,0.000158608
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,333.367,1.02543,0,1.023,,,0.00242758
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,209.495,1.13901,0,1.138,,,0.00100533
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_5-th Autocalled,337.454,1.10929,0,1.115,,,-0.00571429
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,316.003,1.05217,0,1.046,,,0.00616938
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,152.593,0.0024886,0.00336451,0.513401,,,0.0024886
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,377.646,1.02112,0,1.023,,,-0.00188484
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,295.696,1.08911,0,1.092,,,-0.00288892
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,305.272,1.01978,0,1.023,,,-0.00322102
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,303.541,1.02259,0,1.023,,,-0.000407229
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,331.897,1.04296,0,1.046,,,-0.00303788
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,325.254,1.02038,0,1.023,,,-0.00262494
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,341.811,1.02395,0,1.023,,,0.000947888
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,303.77,1.0629,0,1.069,,,-0.00609764
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,313.595,1.02374,0,1.023,,,0.000739451
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,291.84,1.08423,0,1.092,,,-0.00776904
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,343.357,1.04355,0,1.046,,,-0.00245069
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,344.747,1.06412,0,1.069,,,-0.00487519
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,297.298,1.6694,-0.00209919,1.046,,,-0.000690323
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,321.909,1.02169,0,1.023,,,-0.00131139
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,221.165,1.13678,0,1.138,,,-0.00122311
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,327.25,1.02439,0,1.023,,,0.00139119
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,255.89,1.12218,0,1.138,,,-0.0158161
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,194.364,1.13481,0,1.138,,,-0.0031905
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,204.504,0.0027807,0.00336451,0.688054,,,0.0027807
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,304.557,1.02458,0,1.023,,,0.00157591
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,311.675,1.10224,0,1.092,,,0.0102419
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,315.835,1.02511,0,1.023,,,0.00210707
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,329.19,1.07667,0,1.092,,,-0.0153332
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,210.254,1.12729,0,1.138,,,-0.0107086
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,115.276,-0.000448915,0.00336451,0.387848,,,-0.000448915
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,327.382,1.02414,0,1.023,,,0.00114085
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,301.333,1.02249,0,1.023,,,-0.000506432
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,320.043,1.02219,0,1.023,,,-0.000808479
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,332.982,1.02452,0,1.023,,,0.00152249
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,219.05,1.11994,0,1.138,,,-0.0180638
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,312.45,1.05034,0,1.046,,,0.00434165
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,300.116,1.02408,0,1.023,,,0.00108061
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,317.668,1.03077,0,1.023,,,0.00776501
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,314.081,1.0208,0,1.023,,,-0.00219871
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,326.89,1.02451,0,1.023,,,0.0015082
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,318.304,1.08552,0,1.092,,,-0.00647701
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,308.808,1.02555,0,1.023,,,0.00255335
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,325.495,1.02129,0,1.023,,,-0.00170953
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,128.131,-0.00272855,0.00336451,0.431098,,,-0.00272855
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_5-th Autocalled,270.947,1.11807,0,1.115,,,0.00306585
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,308.773,1.02096,0,1.023,,,-0.00203657
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,314.59,1.04497,0,1.046,,,-0.00103346
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,314.525,1.04671,0,1.046,,,0.000710047
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,285.353,1.08712,0,1.092,,,-0.00488457
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,307.062,1.02357,0,1.023,,,0.000565753
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,211.441,1.12213,0,1.138,,,-0.0158723
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,140.112,0.00329418,0.00336451,0.471408,,,0.00329418
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,303.723,1.01915,0,1.023,,,-0.00385343
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,307.957,1.0176,0,1.023,,,-0.00540406
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,293.714,1.09692,0,1.092,,,0.00492148
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,309.663,1.04862,0,1.046,,,0.00261703
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,255.904,1.12285,0,1.138,,,-0.0151497
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,308.86,1.0231,0,1.023,,,0.000104539
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,282.478,1.87888,-0.00285547,1.069,,,0.00326819
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,133.781,-0.00843304,0.00336451,0.450109,,,-0.00843304
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,304.399,1.01883,0,1.023,,,-0.00417097
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_5-th Autocalled,319.846,1.11496,0,1.115,,,-3.67823e-05
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,227.378,1.13282,0,1.138,,,-0.00518107
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,308.899,1.09178,0,1.092,,,-0.000217884
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,301.753,1.02252,0,1.023,,,-0.000483725
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,309.851,1.04785,0,1.046,,,0.00184922
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,300.864,1.02082,0,1.023,,,-0.0021792
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,148.153,-0.00302339,0.00336451,0.498464,,,-0.00302339
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,311.79,1.04548,0,1.046,,,-0.000518522
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,146.054,-0.00242541,0.00336451,0.4914,,,-0.00242541
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,188.282,-0.0394129,0.00336451,0.633477,,,-0.0394129
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,287.108,1.1044,0,1.092,,,0.0123985
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,308.429,1.02193,0,1.023,,,-0.00107166
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,292.932,1.06822,0,1.069,,,-0.000775637
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,305.742,1.04126,0,1.046,,,-0.00474243
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,295.327,1.07046,0,1.069,,,0.00145752
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_5-th Autocalled,303.31,1.10736,0,1.115,,,-0.00763827
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,310.439,1.02308,0,1.023,,,7.82534e-05
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,362.54,1.02325,0,1.023,,,0.000246644
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,308.483,1.02553,0,1.023,,,0.00253351
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,296.957,1.075,0,1.069,,,0.00600431
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_5-th Autocalled,282.495,1.10274,0,1.115,,,-0.012264
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,316.111,1.0413,0,1.046,,,-0.00469931
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,309.95,1.0451,0,1.046,,,-0.000899718
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,194.182,1.11652,0,1.138,,,-0.0214824
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,315.218,1.02388,0,1.023,,,0.000880361
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,299.93,1.04414,0,1.046,,,-0.00186013
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,353.733,1.02444,0,1.023,,,0.00144492
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,311.435,1.02575,0,1.023,,,0.00275114
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,343.135,1.02546,0,1.023,,,0.00246059
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,308.024,1.02159,0,1.023,,,-0.00140935
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_5-th Autocalled,304.895,1.10474,0,1.115,,,-0.0102594
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,321.243,1.0496,0,1.046,,,0.0035994
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,292.328,1.09881,0,1.092,,,0.0068115
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,303.705,1.04399,0,1.046,,,-0.00200952
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_5-th Autocalled,281.412,1.11858,0,1.115,,,0.00358473
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,308.543,1.02199,0,1.023,,,-0.0010096
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,307.759,1.0248,0,1.023,,,0.00180424
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,335.586,1.022,0,1.023,,,-0.000996912
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,327.498,1.02154,0,1.023,,,-0.00146267
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,164.46,-0.121545,0.00336451,0.553326,,,-0.121545
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,308.955,1.07484,0,1.069,,,0.00584135
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,326.868,1.02734,0,1.023,,,0.00433793
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,260.676,1.13917,0,1.138,,,0.00117349
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_5-th Autocalled,274.39,1.12277,0,1.115,,,0.00776743
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,313.227,1.02351,0,1.023,,,0.000511082
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,312.61,1.04004,0,1.046,,,-0.00595946
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,327.369,1.02236,0,1.023,,,-0.0006354
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,331.514,1.02155,0,1.023,,,-0.00144992
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,323.876,1.04752,0,1.046,,,0.00152308
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,212.572,1.12922,0,1.138,,,-0.00878447
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,312.038,1.03974,0,1.046,,,-0.00625959
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,304.267,1.02282,0,1.023,,,-0.000184161
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,328.229,1.04715,0,1.046,,,0.00114992
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,296.412,1.06719,0,1.069,,,-0.00181248
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,307.643,1.0217,0,1.023,,,-0.0013009
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,362.452,1.04613,0,1.046,,,0.000127838
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,366.332,1.02442,0,1.023,,,0.00142293
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,324.524,1.02395,0,1.023,,,0.000953132
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,310.578,1.02331,0,1.023,,,0.000307269
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,307.375,1.02143,0,1.023,,,-0.00156516
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,226.685,1.11158,0,1.138,,,-0.0264175
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,166.058,0.00632046,0.00336451,0.558703,,,0.00632046
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,297.764,1.06768,-0.00013436,1.023,,,0.0046685
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,305.13,1.04758,0,1.046,,,0.00157791
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,186.785,-0.0178166,0.00336451,0.628441,,,-0.0178166
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,245.118,1.13754,0,1.138,,,-0.000458279
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,266.833,1.11463,0,1.138,,,-0.0233671
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
